0.588,   0.6363 -0.649289  -43.6734,0 0 0,0 0 0, 0.950122 -0.250055  -44.6489
0.589,   0.6363 -0.649289  -43.6734,0 0 0,0 0 0, 0.950122 -0.250055  -44.6489
0.593,   0.6363 -0.649289  -43.6734,0 0 0,0 0 0, 0.950122 -0.250055  -44.6489
0.594,   0.6363 -0.649289  -43.6734,0 0 0,0 0 0, 0.950122 -0.250055  -44.6489
0.6, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.601, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.601, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.602, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.603, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.605, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.61, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.611, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.612, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.613, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.613, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.614, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.615, 0.868163 -0.132293  -41.3742,0 0 0,0 0 0,  1.1639 0.199677 -44.5415
0.621,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.627,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.628,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.629,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.63,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.631,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.633,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.634,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.635,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.643,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.644,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.645,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.647,  1.25358 0.0229001  -40.2383, 0  0 -0, 0  0 -0, 1.66265 0.465378  -46.109
0.651,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.656,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.657,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.658,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.666,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.667,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.668,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.669,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.669,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.67,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.671,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.672,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.683,   2.08125 0.00613123   -39.5265, 0  0 -0, 0  0 -0, 2.55409 0.477554 -49.0524
0.686, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.687, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.688, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.689, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.69, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.691, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.693, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.699, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.7, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.701, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.702, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.704, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.705, 0  0 -0,   4.19759 -0.0995637   -48.5247, 3.99115 0.246814 -42.8405, 0  0 -0
0.709, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.711, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.716, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.717, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.719, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.72, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.721, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.722, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.723, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.725, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.733, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.734, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.735, 0  0 -0, 4.40912  1.48781 -58.0164,3.82418 2.24776 -58.694, 0  0 -0
0.739, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.74, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.741, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.741, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.742, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.75, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.751, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.752, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.753, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.755, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.755, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.756, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.757, 0 -0  0, 3.47212 -1.62784 -52.6585,0.654306  1.91562 -48.2985, 0 -0  0
0.767, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.768, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.769, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.77, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.771, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.772, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.772, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.773, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.784, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.785, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.786, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.787, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.79, 0 -0  0,  1.75917 -0.608497  -48.3339,  1.63729 -0.515606  -45.5681, 0 -0  0
0.795, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.796, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.798, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.8, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.802, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.803, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.804, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.805, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.805, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.806, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.807, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.818, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.819, 0 -0  0,  1.31888 -0.904155   -45.144, 1.50283 -1.17626 -43.6672, 0 -0  0
0.823, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.824, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.825, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.832, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.835, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.837, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.838, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.841, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.843, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.844, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.846, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.85, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.854, 0 -0  0, 1.23211 -1.07841  -43.186, 1.50043 -1.43306  -42.799, 0 -0  0
0.859, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.862, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.865, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.868, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.871, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.874, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.876, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.878, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.881, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.882, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.884, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.885, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.889, 0  0 -0,  1.12347 -0.851648  -42.9075, 1.38895 -1.18345 -43.3868, 0  0 -0
0.893, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.896, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.898, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.9, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.901, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.903, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.905, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.907, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.909, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.91, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.913, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.914, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.916, 0  0 -0, 0.955853 -0.094096  -43.4971,  1.17256 -0.347245   -44.786, 0  0 -0
0.921,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.922,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.924,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.926,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.927,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.928,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.928,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.929,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.93,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.931,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.932,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.933,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.934,0.705847  1.04811 -43.3695, 0  0 -0, 0  0 -0,0.791451  1.26223 -47.7465
0.936,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.937,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.942,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.943,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.945,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.947,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.948,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.949,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.95,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.951,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.962,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.963,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.965,  0.181778 -0.0697137   -55.7765, 0  0 -0, 0  0 -0,-0.323295 -0.766932  -64.9094
0.968,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.972,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.974,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.977,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.978,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.98,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.981,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.983,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.984,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.986,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.988,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.99,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.992,-0.146463   1.85996   -48.752, 0  0 -0, 0  0 -0,-2.43807 -1.11736 -50.8718
0.997,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.005,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.008,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.01,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.012,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.016,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.018,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.025,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.027,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.03,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.031,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.032,-0.803499   0.65643  -45.1954, 0  0 -0, 0  0 -0,-0.706365  0.764529  -48.6499
1.038,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.04,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.042,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.044,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.045,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.047,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.048,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.05,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.052,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.054,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.055,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.057,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.059,-0.441752  0.945867  -42.2645, 0  0 -0, 0  0 -0,-0.194499   1.24487  -46.6129
1.066,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.068,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.069,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.071,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.073,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.076,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.077,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.08,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.081,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.083,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.085,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.088,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.091,0.385809 0.905253 -40.2939, 0  0 -0, 0  0 -0,  0.6763  1.25495 -45.8845
1.097, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.099, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.101, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.103, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.104, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.106, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.107, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.108, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.11, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.111, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.112, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.114, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.115, 1.14537 0.637399 -40.2822, 0  0 -0, 0  0 -0, 1.40489  0.94172 -46.4108
1.119, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.12, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.122, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.123, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.124, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.125, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.127, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.128, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.129, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.131, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.133, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.135, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.137, 1.99678 0.487366 -41.1477, 0  0 -0, 0  0 -0, 2.40488 0.970774 -47.5206
1.141, 0  0 -0, 3.92626  1.20842 -48.6102,  3.9052  1.45768 -42.4239, 0  0 -0
1.143, 0  0 -0, 3.92626  1.20842 -48.6102,  3.9052  1.45768 -42.4239, 0  0 -0
1.144, 0  0 -0, 3.92626  1.20842 -48.6102,  3.9052  1.45768 -42.4239, 0  0 -0
1.146, 0  0 -0, 3.92626  1.20842 -48.6102,  3.9052  1.45768 -42.4239, 0  0 -0
1.148, 0  0 -0, 3.92626  1.20842 -48.6102,  3.9052  1.45768 -42.4239, 0  0 -0
1.149, 0  0 -0, 3.92626  1.20842 -48.6102,  3.9052  1.45768 -42.4239, 0  0 -0
1.15, 0  0 -0, 3.92626  1.20842 -48.6102,  3.9052  1.45768 -42.4239, 0  0 -0
