21.573, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.574, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.576, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.576, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.577, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.578, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.579, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.58, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.591, -8.11925 -0.760722   -52.091,-0  0  0,-0  0  0, -16.433 -11.0384 -72.5366
21.603,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.606,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.61,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.613,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.616,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.619,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.621,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.623,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.625,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.627,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.629,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.631,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.633,-11.4055  5.58654 -52.3488,-0  0  0,-0  0  0,-13.8332  2.06367 -53.0446
21.638,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.64,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.642,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.644,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.645,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.646,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.648,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.65,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.651,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.652,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.653,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.655,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.656,-12.3501  2.24064 -45.8845,-0  0  0,-0  0  0,-11.5522  3.53314 -47.3223
21.66, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.661, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.662, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.664, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.665, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.666, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.668, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.669, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.67, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.672, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.673, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.674, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.675, -11.372  2.41483 -42.0346,-0  0  0,-0  0  0,-10.5699   3.8748 -45.7174
21.679,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.68,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.681,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.683,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.684,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.685,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.686,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.687,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.695,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.697,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.698,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.699,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.7,-9.82518  4.11353 -39.2104,-0  0  0,-0  0  0,-10.2321  4.13747 -47.8559
21.704,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.705,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.707,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.712,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.713,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.714,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.716,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.718,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.72,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.722,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.724,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.729,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.731,-6.50337  6.74862 -36.3879,-0  0  0,-0  0  0,-10.0594  2.75897 -54.6444
21.736,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.738,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.739,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.741,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.742,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.744,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.746,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.747,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.751,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.752,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.752,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.753,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.755,-0  0  0,-2.73625 -3.89819 -44.4108,-6.29653   1.0594 -42.3849,-0  0  0
21.758,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.762,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.764,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.765,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.766,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.767,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.768,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.77,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.771,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.779,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.78,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.782,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.783,-0  0  0,-4.7251 1.23779 -49.714,-10.9117  6.64154 -58.0299,-0  0  0
21.787,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.788,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.789,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.79,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.796,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.797,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.799,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.801,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.803,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.804,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.805,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.806,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.813,0 0 0,-8.36358 0.226204 -51.8586, -17.268  10.1417 -73.9055,0 0 0
21.818,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.82,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.821,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.823,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.824,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.825,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.827,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.83,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.834,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.835,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.836,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.838,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.839,0 0 0,-11.6724 -5.53296 -51.1425,-13.7492 -2.72588   -52.85,0 0 0
21.842,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.844,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.846,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.848,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.849,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.85,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.852,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.853,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.854,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.856,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.863,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.864,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.865,0 0 0,-12.2308 -2.36815 -44.7088,-11.5601 -3.70475 -47.4539,0 0 0
21.868,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.869,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.87,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.871,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.874,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.88,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.881,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.882,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.883,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.884,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.885,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.886,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.887,0 0 0,-11.0962 -2.71748 -41.7855,-10.6639 -3.85601 -45.8736,0 0 0
21.897,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.898,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.901,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.903,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.904,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.905,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.906,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.907,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.914,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.915,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.916,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.917,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.918,0 0 0,-9.53479 -4.11862 -39.6485,-10.3128  -3.9856 -47.8766,0 0 0
21.921,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.922,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.923,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.93,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.932,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.933,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.934,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.936,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.937,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.938,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.939,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.947,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.948,0 0 0,-6.15583 -6.55982 -36.7489,-10.1578  -2.7617 -54.1448,0 0 0
21.951,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.953,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.954,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.957,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.958,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.959,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.964,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.965,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.966,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.968,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.969,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.97,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.971,-2.73208  3.37349      -44,0 0 0,0 0 0,-5.96165 -1.28423 -41.8445
21.976,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.981,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.982,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.986,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.987,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.988,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.989,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.99,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.99,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.997,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
21.999,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
22,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
22.001,-4.44247 -1.84103 -49.0019,-0  0  0,-0  0  0,-10.6324 -6.74663  -57.258
22.005, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.006, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.007, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.008, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.014, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.015, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.016, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.018, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.02, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.022, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.023, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.024, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.031, -7.86955 -0.749395  -51.6855,-0  0  0,-0  0  0,  -17.12 -9.95045 -72.7703
22.035,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.036,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.038,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.039,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.04,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.041,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.042,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.048,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.049,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.05,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.051,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.052,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.053,-11.4964  5.02188 -50.6716,-0  0  0,-0  0  0, -13.486  2.53388 -52.6707
22.056,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.057,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.065,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.066,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.067,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.068,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.069,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.071,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.072,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.073,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.082,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.083,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.084,-11.9658  2.21798  -44.233,-0  0  0,-0  0  0, -11.453  3.52867 -47.3256
22.088,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.089,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.09,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.091,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.092,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.098,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.099,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.101,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.102,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.104,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.105,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.106,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.107,  -10.85  2.52942 -41.3718,-0  0  0,-0  0  0,-10.6371    3.685  -46.035
22.115,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.116,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.12,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.121,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.121,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.123,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.123,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.124,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.132,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.133,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.134,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.135,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.137,-9.11781  4.04828 -39.3765,-0  0  0,-0  0  0,-10.3636   3.7976 -48.0522
22.139,-5.43193  6.24953 -36.3967,-0  0  0,-0  0  0,  -10.19  2.64488 -55.1578
22.14,-5.43193  6.24953 -36.3967,-0  0  0,-0  0  0,  -10.19  2.64488 -55.1578
22.142,-5.43193  6.24953 -36.3967,-0  0  0,-0  0  0,  -10.19  2.64488 -55.1578
